T,EV,AP,RH,EP
18.7551,56.9879,1015.8860,72.3783,456.1146
19.0187,49.1605,1015.7525,68.1041,458.1802
16.0381,51.3724,1007.2772,83.3761,463.9720
31.2798,68.8810,1009.4891,37.7224,432.0582
21.0914,58.2955,1013.6186,79.9162,444.8270
0.7484,24.2983,1025.2025,98.7011,495.8864
17.2930,40.3247,1018.3022,56.6023,464.4607
2.9768,21.6133,1013.7749,78.8677,493.9203
17.8178,40.9218,1007.7077,46.9409,456.8651
34.5872,86.8839,1001.0279,69.2138,415.2706
19.9028,45.7499,1009.9333,72.5251,457.9033
14.5014,44.8685,1016.0967,80.6873,454.3136
23.3703,52.9510,1008.3792,93.8181,442.4534
21.3728,54.3386,1011.6675,75.6347,449.5715
16.6777,37.4556,1010.3700,85.1337,469.7977
19.0012,44.0773,1014.9021,61.4367,458.0645
12.9439,42.8444,1019.9445,60.8869,474.8562
11.5443,44.8032,1021.4016,91.9375,475.8864
21.5927,49.2409,1013.6406,49.1971,456.4786
13.0647,35.5013,1003.9710,80.5587,462.0324
8.2797,51.2355,1023.7494,76.3552,480.5005
18.1732,62.9169,1014.7977,76.3989,453.8166
24.5004,72.3796,1003.9985,68.6839,431.9698
14.4695,47.3715,1019.0384,81.8175,461.7829
26.1581,52.2060,1006.7087,49.8944,449.2023
29.9663,66.7504,1008.4277,54.2782,427.0836
24.2689,60.8385,1012.5368,66.4108,444.6252
28.4627,62.1851,1008.2637,63.3995,434.4896
22.6094,52.2264,999.7822,57.7496,454.5895
20.3063,48.9453,1005.8470,66.9881,441.9035
28.4575,69.1496,1014.3339,73.1075,422.0949
13.9878,39.7845,1014.3664,74.4080,463.7529
26.9670,71.6832,1010.9320,68.3125,429.3027
21.8804,60.7453,1012.6688,77.7063,436.8342
9.8431,44.4592,1015.1136,103.8288,474.8351
18.7532,45.9199,1018.2802,68.8739,457.9975
19.4139,61.6605,1013.1251,98.2266,450.2028
13.6668,48.0804,1022.2253,82.5467,467.4018
20.4888,49.0154,1019.3949,57.9513,457.4366
29.3351,59.1433,1005.4628,57.3107,427.5491
29.9039,64.8109,1013.2040,58.2023,431.7983
20.2862,54.4509,1017.1412,81.0723,449.7995
9.2634,36.0008,1021.9297,88.7876,473.2759
26.9221,72.7968,1008.4670,69.3873,434.3902
10.1518,43.0150,1014.1781,80.6671,476.4465
19.6068,70.6217,1020.4235,85.4395,444.9881
30.0068,69.5663,1004.8250,44.1681,431.2518
14.1423,35.2466,1014.4271,78.8666,466.7480
25.7864,79.1822,999.4380,94.0203,433.6646
22.9551,64.2574,1012.9319,69.5297,449.2153
18.8932,60.6355,1014.8170,70.5855,449.4838
39.6851,88.5020,1009.1214,58.4735,408.0491
12.6857,42.2374,1018.6490,73.8096,468.9249
32.8760,75.1349,1007.9562,52.7797,430.3637
21.8180,52.8579,1012.1520,59.6122,449.7018
18.2315,50.8479,1020.0382,81.6464,461.0798
39.5581,79.1938,1005.9010,32.7423,410.7866
29.4954,60.0770,1012.4440,63.4788,438.5425
15.2281,53.7071,1009.0017,83.2739,468.4716
28.7771,66.2725,1014.7828,55.2246,430.9107
18.8809,57.6866,1011.0175,78.9202,454.5174
0.7365,36.9478,1021.9133,98.6776,487.7717
21.1648,67.7546,1009.7842,90.5192,443.1907
21.6845,50.7760,1018.2233,40.3836,462.8189
14.9973,43.0923,1004.6806,95.7799,468.5233
21.0457,59.6545,1023.0102,74.1620,454.5347
21.3742,61.9088,1007.2938,74.8896,449.5104
28.0674,60.4334,1017.1175,65.7077,443.6712
14.1804,56.1177,1017.6816,74.3053,462.4865
23.5680,59.6479,1011.2408,74.3325,452.8299
15.9219,63.6733,1020.7987,101.3400,455.8563
23.5909,53.2973,1015.8348,76.4886,448.4899
29.7810,66.5168,998.9348,54.7188,433.3932
21.4437,61.1251,1019.0161,83.9706,445.3172
24.2358,56.3669,1013.9872,70.5561,442.8154
16.8409,45.5033,1017.2085,73.9961,462.0656
18.2947,61.8986,1011.5221,76.0081,460.2099
14.4610,44.3621,1010.6347,96.6063,463.4534
26.1307,66.2125,1008.4317,52.3942,445.2552
24.0569,57.8784,1007.0677,83.9850,438.1433
13.8043,46.9065,1005.6383,66.5881,463.6014
31.0370,56.2084,1007.8077,60.9740,433.0443
13.2798,41.5136,1015.2277,74.6830,475.3108
22.1968,56.1731,1013.3345,77.1655,443.5190
13.2564,38.2361,1021.2215,66.0861,466.5416
36.0189,70.0319,1006.8117,36.5305,428.4340
22.7191,66.1668,1008.2709,71.6772,447.1647
3.5069,38.0327,1019.2292,111.7672,480.0200
23.8667,63.4305,1008.9622,78.0048,445.7834
26.5390,60.9233,1011.7766,63.4116,428.8053
24.9291,65.9914,1010.4130,76.9864,434.2542
32.4182,65.6878,1001.6761,60.2871,428.5268
8.3800,39.0084,1007.6045,112.3517,474.1533
17.3470,55.3626,1009.5420,87.3906,455.1704
28.6894,62.8738,1015.5309,63.6341,431.6098
7.0300,44.3573,1016.5349,103.5508,477.6577
14.7656,46.9302,1025.5389,61.1628,464.6268
9.0746,35.6467,1019.5682,76.1284,486.1774
19.5137,54.2620,1009.2443,86.6885,452.4994
17.6770,59.6032,1014.4183,80.6410,459.4940
13.8402,42.7718,1007.6081,79.3891,462.4724
28.7013,66.8964,1011.7279,64.8261,431.3338
18.0873,38.3695,1011.8050,53.6291,468.3532
7.9634,28.3286,1019.7364,64.1305,490.5697
17.0512,37.9546,1013.1844,73.1545,463.9463
21.8416,59.5864,1010.7127,66.7831,448.8351
8.0303,41.9051,1013.6887,85.6342,483.6357
15.4019,34.2975,1017.2027,62.4793,469.5257
29.7903,62.1459,1010.9228,67.2513,427.7689
23.8287,56.1261,1010.6094,92.4402,436.9371
19.0169,43.3346,1017.0316,58.4524,464.4189
17.1255,53.7333,1012.1457,74.9804,455.3270
18.3793,53.6038,1010.1771,86.4166,450.0523
26.3543,68.9379,1004.7262,80.2208,433.2464
20.8963,55.8719,1013.4047,75.5158,456.9507
13.1952,56.9088,1004.6266,93.5564,462.1887
29.6257,70.9035,1005.7661,68.5168,426.4040
28.5455,74.4268,1013.1959,88.4388,429.8892
17.7971,49.9428,1019.1073,88.5980,460.8744
23.2938,63.1628,1001.2262,76.6353,444.1144
21.8748,55.3350,1010.5442,96.6165,445.4330
9.1274,33.9970,1013.3624,69.6327,477.3229
15.4810,44.7713,1019.7799,54.2259,473.7746
14.5455,43.6170,1018.6627,75.1818,473.2539
19.8327,56.8830,1007.7097,77.1198,446.6571
13.5026,48.2254,1012.5897,68.3590,463.8730
19.6341,58.7192,1004.3589,62.2120,464.5367
22.1290,49.8079,1014.2408,82.3163,445.5246
17.4785,47.2922,1011.0398,79.3028,458.4875
28.5023,67.0104,1003.1497,66.4358,432.2362
23.5298,50.0082,1014.2866,66.4278,446.3277
22.5986,58.5110,1001.5831,85.4741,447.7214
17.8552,50.1493,1014.6414,84.3379,457.0915
21.0987,46.8792,1016.9767,43.2842,464.7017
22.0509,56.8478,1014.0917,86.0697,449.1027
6.0870,31.6624,1016.2897,80.7385,481.3271
23.2679,49.0151,1011.9382,63.7677,454.2965
30.0535,66.8461,1000.3961,66.7987,431.1751
34.8302,79.7980,1015.6462,38.3378,423.0627
26.0790,53.2553,1011.4155,49.3708,453.4547
24.6246,60.3963,1005.0406,61.7966,449.4461
26.4269,51.1892,1013.6256,59.3435,451.2661
18.5967,42.6718,1010.4274,53.0317,470.8060
9.4767,31.1362,1020.9762,75.1945,476.9896
16.2287,44.6384,1018.9908,75.9892,453.4108
28.3407,67.3081,1005.7159,66.5113,437.6572
20.8533,58.3910,1017.4175,67.6141,451.9453
12.3962,57.1773,1014.6541,115.9167,458.8866
8.0847,41.8626,1020.6627,75.2643,480.7796
16.1293,53.5040,1012.8818,89.4989,457.8306
18.4707,55.2118,1019.9549,80.8745,461.1658
19.3580,60.4229,1009.5681,81.9544,456.2394
23.6358,55.3465,1012.2454,57.6776,441.2641
27.5091,63.5744,1012.1286,62.1156,436.9135
17.4276,29.9111,1010.8946,65.5336,463.3796
17.2154,54.5803,1009.9680,87.9653,455.6696
11.2263,40.4364,1013.6728,75.1544,479.3258
16.4723,43.1397,1012.5720,74.4525,462.9966
26.3052,77.0924,1019.7813,42.7254,438.6450
25.2063,62.3937,1014.0543,81.7098,438.0492
15.6859,52.6201,1018.3313,89.9859,463.4126
21.3781,56.8518,1019.6684,58.1527,451.1417
23.1230,56.0987,1012.2483,82.3026,455.2261
19.1160,41.6930,1007.9860,62.2117,458.8545
26.9608,54.4408,1008.5256,56.6503,445.4200
13.7016,39.4326,1026.3084,65.6617,475.5035
22.2813,48.7654,1017.4723,57.4994,452.5175
13.8676,56.0731,1010.7954,83.8169,460.8692
12.8899,52.8826,1020.9215,76.7307,468.2002
27.7527,66.3721,1006.2991,67.4685,426.4072
7.2908,47.8046,1022.3735,83.0365,474.7513
26.8692,73.7060,1009.2766,88.6761,438.1681
21.9226,61.1243,1015.5414,82.2893,442.1062
13.5476,34.8368,1011.7062,68.0248,478.5391
14.0654,34.8556,1008.9224,84.2532,468.0165
6.8814,42.0762,1026.9615,87.3760,481.9205
9.9909,35.6087,1018.4768,86.9787,486.0955
16.5811,36.3944,1018.7526,77.9358,461.6285
23.5391,61.9516,1011.8427,69.0813,435.8865
18.1931,51.9773,1012.5311,62.4050,459.6352
25.3444,53.2599,1012.1583,54.9859,449.2218
34.8608,70.2939,1003.3701,56.7584,427.9000
18.8809,56.2068,1014.4231,85.8893,456.0256
27.9254,58.6448,1005.0395,52.1201,445.3386
9.8673,33.2078,1017.7237,62.4090,479.3140
19.7249,60.5640,1008.5548,87.0317,447.8595
27.4091,69.9127,1008.1112,89.4887,426.2848
11.2806,39.4931,1020.1510,86.5729,474.6453
20.2640,48.0561,1011.5269,75.4353,465.9895
13.7424,48.1526,1013.1228,97.5766,465.0100
24.8953,59.7462,1011.1765,65.1839,449.2178
7.7758,48.2289,1020.2155,78.3019,490.2228
28.3366,66.8121,1008.1414,70.7759,435.6623
19.3933,58.4550,1007.6818,82.6976,451.8057
10.4341,30.9081,1018.6801,84.3026,481.4882
7.9764,39.9512,1012.2814,66.9628,474.0977
3.8192,35.4046,1024.1722,86.2515,495.7342
23.2636,78.6897,1014.6938,75.9571,442.1983
15.8494,49.9860,1015.6982,79.9812,459.7952
16.6294,52.9037,1021.2303,71.3854,459.3865
12.1001,47.6865,1012.9285,83.4170,467.8658
15.8994,58.3254,1016.7223,73.4604,457.8539
22.0514,52.8982,1005.9507,73.1108,451.4197
21.8132,70.0565,1003.4674,71.3021,447.4776
17.3652,58.1799,1018.4033,69.7238,461.7843
22.7130,56.5709,1009.5660,60.9202,444.9891
15.6252,49.0861,1013.3737,93.2283,458.1908
22.8757,51.5033,1010.3383,63.1494,443.5828
14.4327,39.1317,1001.8287,80.1230,464.0801
15.0095,43.2904,1011.4093,91.1047,466.1897
30.6935,77.9422,1011.7057,66.4162,433.3006
23.1831,54.8614,1011.3873,66.5223,440.9075
10.6040,33.9010,1011.7936,67.8200,470.8255
16.4234,39.1248,1019.3716,57.8128,466.6081
13.0081,46.0119,1020.8978,68.7752,473.3903
11.4132,46.7605,1020.4200,77.4751,476.8947
29.2761,70.7409,1011.9156,59.1515,437.2150
19.1918,53.3629,1015.3730,70.4870,458.1421
20.2984,61.3761,1012.6739,61.8744,447.2627
14.9626,49.3271,1013.6959,67.5082,459.8287
10.4691,37.7421,1010.2415,60.3798,474.4189
20.1977,57.4997,1012.1321,78.9946,445.8455
19.9100,40.4099,1006.4637,70.9379,453.4166
23.0979,38.0185,1009.7619,43.2199,451.7647
17.1788,52.6730,1012.0500,87.1715,458.3074
23.8822,52.1244,1010.2768,55.0188,454.5501
0.9943,18.6181,1024.5169,76.7978,498.2974
25.6768,60.3187,1010.5027,89.3480,441.8179
20.2386,65.4242,1023.7269,64.6138,453.9296
22.8945,54.2193,1016.9329,58.2759,447.8375
1.2875,32.3083,1025.6406,69.0359,501.9531
16.9036,48.6754,1011.4592,74.0686,456.1862
14.0056,48.5096,1019.4368,81.4354,461.4273
20.6147,44.1532,1017.2778,60.7722,456.2380
28.4148,62.5943,1007.2208,71.0553,432.2022
7.0186,29.9188,1012.0679,104.1430,480.6864
14.7318,39.6088,1007.6705,87.2554,463.1600
26.3146,50.5832,1020.4374,51.6940,448.2125
17.5876,47.1013,1015.8349,81.2257,461.1725
20.2187,60.6150,1016.7297,64.5605,448.4956
18.9773,45.6205,1016.0671,61.8972,466.7502
19.2188,59.3490,1025.6528,88.4659,438.0207
18.5717,53.5594,1013.5943,55.7502,467.3208
19.1045,51.9018,1021.2354,87.2706,451.9975
7.3169,29.3367,1016.3639,84.6329,478.6605
33.9224,85.1948,1008.3416,57.7119,419.9878
22.3274,65.4261,1010.2556,89.1051,449.1352
28.8440,60.6960,1009.3274,69.1533,428.1036
25.8740,59.7164,1007.4280,70.9401,439.7444
22.1132,43.1778,1010.7454,44.6328,452.3682
27.6781,74.4980,1015.9771,76.2657,427.0301
31.9340,74.5925,997.6864,60.2452,428.2972
25.0853,60.7270,1014.0465,87.4489,435.6969
25.1996,75.6175,1007.7747,86.6295,430.3826
31.0005,70.6858,999.5294,66.5751,431.4944
18.9421,49.9818,1016.2652,66.1156,459.2680
26.2236,54.1710,1014.0930,86.7586,436.5488
25.3430,56.7019,1018.2493,66.9558,439.0054
17.8337,43.8209,1016.5051,76.5489,461.1767
13.8395,43.0963,1012.6589,70.5257,470.7372
24.4668,56.5323,1007.2185,77.3485,443.0452
22.7759,64.9100,1004.3363,84.2521,447.9069
16.4183,51.5571,1012.2332,66.2488,463.5640
16.3893,54.6720,1015.4091,71.0964,469.0974
18.6639,50.9480,1021.0000,62.9309,455.5635
7.7812,36.0811,1017.5727,96.3326,477.3440
20.1432,55.1620,1011.0742,59.6808,458.1599
28.6725,53.8780,1012.7862,43.1260,442.3908
25.4465,54.6276,1013.4775,47.1429,451.9146
29.1729,72.0000,1011.4301,80.3320,426.3676
20.8913,54.0683,1007.9466,73.0133,447.6774
6.2786,29.5147,1020.0757,92.1306,481.6095
33.6143,75.5253,1001.5002,78.9683,424.6570
16.9572,57.9767,1014.8579,90.4433,454.1709
20.3464,44.6664,1009.4949,56.2966,455.9248
16.7272,55.9402,1017.8401,71.7178,455.7686
20.2307,46.5944,1008.3850,66.9629,458.2402
22.2429,67.6378,1010.6943,62.6737,448.1712
19.4885,58.4809,1012.0934,70.8294,458.2614
10.8125,39.3968,1021.7964,65.3578,479.3345
21.7249,66.7610,1008.1093,71.3092,447.5917
16.6820,49.5771,1009.1479,68.2421,459.6352
19.8044,53.7450,1009.3912,67.3018,457.4745
25.2766,55.5744,1023.1543,51.5867,446.6769
11.3442,41.7369,1016.8672,83.4316,478.5651
9.6170,41.4752,1015.9897,75.3052,478.4466
10.0025,39.3697,1018.7608,87.4251,466.0725
22.2754,67.1358,1014.7991,75.3095,445.1702
9.2330,42.5008,1014.4097,105.8813,461.4334
19.4413,59.1397,1026.1099,76.4820,453.7416
9.7277,44.4327,1015.3449,85.8015,476.1203
28.0812,63.4279,1008.8628,63.7362,434.0196
23.8245,56.5279,1013.8117,72.2715,446.5601
22.7250,50.2244,1001.7700,80.8240,450.4907
18.9570,65.3712,1021.5577,69.7608,450.0489
22.8159,51.0216,1007.9152,70.3152,451.6608
16.9886,55.0014,1010.0744,98.9306,450.2695
20.9564,53.5312,1001.7633,82.4654,459.7848
6.7707,25.1041,1014.1541,88.9610,485.7304
19.5604,50.6598,1021.9636,74.0924,456.8310
32.0943,71.1944,1013.3525,40.7716,437.6724
17.6015,56.9674,1006.5895,93.5144,456.5306
30.1595,74.5830,1015.5224,67.6395,425.5906
23.3234,56.4017,1011.2136,61.2483,444.0270
19.4853,51.6694,1014.8072,52.7642,462.8877
23.5384,55.2050,1019.6511,69.0191,442.3541
24.3379,61.5992,1005.5064,82.6223,436.6691
21.8154,53.5223,1009.4630,69.1562,442.7701
22.0608,65.4765,1022.3853,73.0651,451.5167
11.8814,33.2754,1018.0417,84.1988,465.9806
13.9176,47.3487,1004.9836,107.6042,458.2130
24.2657,60.4260,1011.9760,65.7295,453.5204
10.5678,37.1651,1011.6552,85.3954,468.4726
25.0601,42.1665,1003.5168,69.8577,450.3486
7.7661,52.7376,1016.7835,83.1476,473.1087
23.8577,56.6711,1023.2588,65.2445,447.0943
22.4005,57.2683,1008.6343,91.6510,450.2347
18.9504,56.9381,1018.6005,91.1559,455.8364
21.2911,56.7395,1007.6977,68.8216,454.9659
18.0729,65.5102,1012.6939,71.4546,460.0864
20.2291,62.3639,1018.9071,66.3027,444.5734
20.1232,63.3984,1023.1293,75.4967,448.1013
16.7645,51.7150,1023.1450,65.6294,463.8807
13.4369,62.8529,1019.2840,89.2063,461.8830
25.8125,62.8670,1004.4019,66.0586,431.4014
13.7963,38.3864,1016.3125,75.1999,468.5309
-1.9318,17.7019,1036.4336,93.1434,501.9212
19.4106,55.4783,1018.7147,73.2144,455.3150
25.3559,68.9209,1025.1035,60.0540,447.5978
15.8546,46.8639,1015.2698,87.4861,464.5807
21.2050,69.8942,1010.5571,82.2285,449.6999
33.2838,82.3419,1004.9739,62.6090,425.1533
21.8579,62.7979,1013.0468,74.1165,444.0838
10.1698,42.4698,1030.6194,85.2759,483.2642
21.3459,46.7843,1012.0161,62.3044,462.3487
24.4549,61.2287,1025.0498,59.5138,444.8664
19.1379,56.8210,1024.4160,51.9720,463.7025
35.2765,72.4556,1018.8464,53.3797,419.3016
16.9278,48.9352,1011.9735,88.7878,461.1776
17.6433,51.2366,1023.6592,65.1559,464.4374
11.9797,43.2266,1019.6682,84.0587,465.0182
19.8515,45.6591,1011.6579,69.5929,456.8830
16.7832,47.9600,1020.3203,58.2832,465.2611
4.1426,51.4999,1017.2242,105.0663,472.0429
18.3972,55.2467,1005.6632,64.0918,464.4874
23.1970,61.4626,1024.2826,50.0315,449.4684
20.4820,58.2927,1009.9480,90.4173,453.7889
23.3180,54.0378,1012.5860,83.8828,444.4771
5.6878,30.4084,1011.4987,82.7269,483.7277
27.7010,58.3771,1005.4699,60.0688,444.2583
12.7209,41.9410,1006.9770,100.5375,468.7235
29.9571,69.4136,1012.2492,81.6851,431.5947
15.0987,42.7899,1017.3078,74.4325,474.8861
39.9503,93.2781,994.1399,66.3998,405.9353
13.2377,44.6842,1023.0158,94.9100,464.9044
27.9002,64.8955,1001.1505,84.3109,431.2225
34.7148,73.4759,1003.1407,42.4574,430.9553
19.4555,51.0746,1014.2737,66.2453,459.6068
19.9577,52.9241,1013.7679,62.3421,462.4126
25.6701,65.3971,1015.1787,53.5269,446.3457
24.9178,66.3899,1012.3038,98.5257,440.4706
10.7010,54.9763,1014.3202,90.3408,462.9950
23.1070,59.6419,1009.3116,71.2744,447.3556
19.7583,59.2445,1013.0500,81.0222,454.0007
26.4043,64.7096,1007.9815,81.5221,435.4856
18.8475,61.2396,1008.4126,91.6434,456.4069
25.5526,62.1974,1012.4100,80.9237,441.2731
18.7408,55.7927,1009.9875,74.2921,458.4002
26.2048,58.7858,1013.1818,56.8531,441.9959
12.8346,44.6877,1014.8942,58.8262,465.4686
28.3292,63.6635,1008.5248,35.4876,440.4382
32.0212,72.7700,1008.7928,70.4218,430.6455
17.1769,52.9978,1010.7626,69.6079,452.2539
9.0249,28.2307,1026.3827,68.8875,488.0169
23.7404,56.4407,1009.2644,67.5812,448.2895
34.3269,71.8223,1011.4595,55.2511,419.6862
7.5743,48.2824,1021.5754,85.9050,481.8129
17.2546,41.7876,1013.6106,78.2523,451.1330
22.7872,61.9377,1006.6678,83.9382,446.0153
23.7775,60.7013,1014.2299,64.8456,446.2067
27.5412,72.5084,1011.2837,68.1231,432.3728
20.6550,72.3805,1012.5332,86.2814,439.2078
18.2879,56.3508,1012.5872,77.1687,454.5958
17.6125,46.8088,1014.3828,80.8438,457.5563
17.3222,45.4116,1018.7569,59.1276,470.8037
26.8322,54.8053,1015.3184,49.8891,442.0410
17.5550,44.3964,1011.4604,99.3531,455.0273
11.1887,46.2446,1016.1574,88.4106,466.3892
14.8314,46.2547,1018.7612,79.3294,465.4784
17.9066,65.0983,1019.7408,92.0422,450.6258
14.9406,39.9068,1027.5768,60.3540,462.5534
16.6775,55.7164,1020.9570,87.7758,457.4666
18.3309,54.2974,1015.0030,82.5273,454.2610
4.0950,27.2833,1015.5142,82.0052,495.3694
3.1591,29.5043,1028.0765,84.0155,497.1528
20.0877,60.5827,1010.2266,62.4922,458.3508
27.0373,66.4786,1016.1932,67.4382,436.0421
13.9790,48.1519,1020.9313,81.5506,464.9720
15.3054,48.0936,1018.4810,75.8369,459.3238
29.1551,63.5302,1006.3005,41.9873,440.4044
28.5175,60.0229,1001.8938,60.2924,436.6504
14.8602,49.3633,1010.0091,76.6595,469.4864
1.6045,22.9574,1011.2074,89.5850,492.1774
18.3368,55.0254,1008.4031,75.5692,454.5174
24.5076,72.2433,1007.4982,78.4029,445.5446
4.0224,33.5757,1014.0841,96.7199,485.7360
21.4041,53.5592,1020.4727,63.5626,445.1864
7.6739,42.2714,1029.2901,90.1565,479.5561
14.1074,31.4965,1021.7949,51.8814,475.2237
16.9913,36.6926,1009.9061,68.9076,463.7908
27.8371,61.5749,1007.2952,62.1770,439.7161
27.8477,65.3506,1008.1012,64.4536,442.0750
11.3274,37.4394,1005.8965,80.6277,472.9634
11.7452,36.8148,1005.0540,100.5172,466.7674
12.7707,35.3231,1011.6891,90.7670,473.8859
20.7248,56.1368,1009.8943,59.7226,449.4201
15.5037,44.9627,1016.3191,64.4416,464.4299
14.6757,42.6314,1011.8736,78.3307,462.6962
14.8979,42.8943,1019.6479,69.3555,470.7142
23.8486,68.7924,1005.8688,68.9833,437.7895
12.5865,34.8053,1018.9132,87.5392,468.7415
24.8749,72.7638,1010.1375,88.3271,433.8512
17.4490,53.7704,1008.6760,89.3065,459.1731
16.2829,63.5513,1014.2345,86.9440,450.9913
34.3083,75.9803,1004.7166,63.9287,415.2862
5.8310,36.9431,1015.3944,101.4048,480.8848
30.4204,67.4335,1014.9258,49.8962,432.0801
18.7296,41.6529,1015.3807,71.0417,461.6828
12.6264,38.1359,1013.7503,66.7949,471.6860
19.6583,51.9762,1023.5130,56.4056,456.8627
16.0068,50.5291,1012.6029,64.2360,460.2049
17.8338,62.3640,1017.6629,75.5724,452.5906
19.3660,62.6183,1014.3436,80.3663,443.1932
30.3511,61.8775,1017.4001,65.0937,429.3128
24.6414,57.8245,1004.7140,71.1105,448.8045
29.2844,68.5464,1005.3643,51.4280,426.8123
8.0996,41.0334,1017.4799,97.8083,477.4096
32.3703,72.8185,1011.4013,78.3271,423.8858
26.7064,65.5670,1017.1008,55.8363,441.9802
21.3917,63.2373,1003.3714,62.3681,449.9852
23.1076,59.5851,1007.3931,74.4587,442.0599
3.4262,21.3733,1023.1274,88.9843,497.9496
13.5676,59.0865,1015.6614,91.0061,461.2586
12.9355,54.1671,1010.5270,90.8280,467.0837
32.2085,77.3144,1008.7366,62.8073,427.2533
10.4358,33.1331,1019.6395,79.2430,472.4507
21.0235,49.3239,1011.0369,78.5572,456.5099
16.5101,51.7243,1017.2699,105.9903,464.9749
12.9790,50.8828,1020.9622,75.2621,469.7948
33.0867,78.8656,1012.6698,71.5520,416.0302
15.3098,57.1282,1023.5828,80.8077,466.2067
10.1972,33.6902,1008.6330,86.2317,480.2722
10.2198,42.5426,1016.5030,91.9171,481.0841
28.3891,62.5090,1010.3539,58.7118,434.0937
14.3017,36.5049,1014.9523,77.3377,476.0072
23.6866,46.1356,1010.3148,59.4919,444.9084
21.3680,54.2333,1022.9707,62.6544,468.0556
7.9699,48.4852,1018.4944,95.7237,476.3494
41.5423,81.6782,1004.2977,34.7678,403.9956
18.3504,59.8634,1019.3974,81.8811,453.2953
29.7549,84.1088,1007.5074,76.2587,424.2722
14.5656,53.2222,1015.5451,92.4711,446.0811
18.8593,59.9949,1009.6766,57.9556,456.4341
19.6799,48.2483,1005.3571,88.1185,449.7448
16.1384,48.7036,999.0727,97.2545,462.0834
11.0130,35.4470,1016.5648,78.9306,476.3628
23.7309,66.8069,1008.8827,95.8339,432.2532
31.9866,74.0276,1006.4257,70.9615,427.4493
12.2575,43.5338,1025.8021,87.5700,477.4744
25.6054,58.9319,1012.0032,51.0863,445.8510
15.1042,55.6633,1013.9231,89.4419,457.0947
32.3513,72.1535,1007.9192,51.7844,428.3676
23.2557,58.0480,1014.2514,88.1384,445.0187
23.6555,64.6856,1008.2151,61.0235,451.9792
25.6073,55.3779,1014.6930,55.3701,438.1082
31.0220,68.1019,1016.8996,72.3386,424.5061
16.1956,63.9139,1012.1894,82.0492,455.9928
31.8284,60.5657,1012.3053,43.1060,433.0887
19.5593,52.3231,1012.8905,66.5956,460.6435
16.3400,36.5546,1011.8414,74.9038,464.1322
28.2944,59.2622,1008.8679,54.8066,438.0911
26.0322,50.9317,1001.0679,65.4588,443.0645
17.4564,40.8574,1009.1237,80.4119,463.5192
36.0583,86.9125,1013.7879,77.9223,404.3791
24.7583,71.3010,1012.9921,70.2959,446.0740
26.3510,64.4349,1017.0900,73.5965,434.2204
35.3445,72.4483,1005.5644,34.6767,427.6117
12.8552,47.1607,1013.3638,63.1353,471.9409
22.6613,59.7662,1018.4478,64.3631,455.1382
25.1809,73.2742,1013.8096,65.0379,435.1453
13.6488,53.8974,1010.1829,81.5469,463.4800
25.8201,55.1941,1004.4410,64.2299,433.1385
24.1999,66.7343,1011.4128,67.5452,439.1805
34.8389,80.7096,1005.3847,77.1161,414.1013
23.7032,60.2828,1004.7940,70.3667,448.7969
24.2640,63.4190,1011.3246,58.8001,448.2023
22.7688,55.5660,1010.5827,58.9751,451.2347
22.1958,47.6038,1010.6146,66.0640,457.5399
14.3367,48.4647,1009.0761,66.8299,472.0091
37.7463,92.8025,1007.8629,62.0924,406.6520
18.0100,39.4958,1009.5784,83.0874,455.5230
25.4629,53.1976,1018.2555,54.7383,450.7520
11.1558,35.2685,1022.8394,61.6026,471.1159
12.7959,48.8965,1010.8918,80.8588,465.0267
13.3123,45.7581,1015.0637,65.8144,469.9344
25.6618,67.0388,1008.7074,78.7482,434.0096
14.2608,55.0604,1018.9860,65.9641,466.1166
15.5090,53.6687,1011.7536,64.0438,462.4443
18.4894,48.2632,1018.3954,59.7801,464.6726
17.6782,59.6896,1010.7170,98.3589,454.0702
29.3152,66.3531,1009.7006,56.6272,432.7719
