ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451801,74277,2451919,204011,778525,643499,2520,4378694,6965845,505883,6063,1351037,2927,7,12,6,520,18427087,56,81.29,134.12,54.98,4431.84,3078.88,4552.24,7510.72,215.52,0.00,75.04,3078.88,3294.40,3153.92,3369.44,-1473.36
2452239,26108,2452255,229049,6219868,409821,574,508927,6516410,912980,3233,4377986,1583,17,11,14,1490,15880008,80,51.52,133.43,34.69,7899.20,2775.20,4121.60,10674.40,55.50,0.00,2454.40,2775.20,2830.70,5229.60,5285.10,-1346.40
2452231,39880,2452310,58711,4463553,332181,2409,1530237,11267899,1567671,1274,4135502,2467,45,17,5,1240,2952709,67,74.26,118.07,43.68,4984.13,2926.56,4975.42,7910.69,87.79,0.00,3401.59,2926.56,3014.35,6328.15,6415.94,-2048.86
2451423,38785,2451446,108770,10983630,1044278,6526,3394374,10863163,1675070,3071,3791719,2900,49,2,14,813,9936258,48,30.87,68.84,63.33,264.48,3039.84,1481.76,3304.32,0.00,0.00,198.24,3039.84,3039.84,3238.08,3238.08,1558.08
2451361,53204,2451376,100111,11616825,1429081,4537,4475193,713348,1577357,2714,5469370,1945,49,18,7,603,15796805,83,77.00,208.67,108.50,8314.11,9005.50,6391.00,17319.61,810.49,0.00,7446.76,9005.50,9815.99,16452.26,17262.75,2614.50
2451649,5858,2451661,68798,8711782,900177,4125,183720,4444122,281958,2858,1157206,419,8,19,20,621,4485877,80,2.26,3.61,2.52,87.20,201.60,180.80,288.80,12.09,0.00,140.80,201.60,213.69,342.40,354.49,20.80
2451748,80849,2451801,62468,10309192,806692,3745,282045,10023126,839372,1651,1256751,461,41,17,7,1210,14736276,73,71.60,151.07,98.19,3860.24,7167.87,5226.80,11028.11,51.60,2007.00,2536.02,5160.87,5212.47,7696.89,7748.49,-65.93
2452572,47156,2452671,170274,5777416,980558,3347,3885689,7115156,121275,2315,5535504,2709,30,13,12,164,35177610,82,85.12,140.44,110.94,2419.00,9097.08,6979.84,11516.08,545.82,0.00,4836.36,9097.08,9642.90,13933.44,14479.26,2117.24
2451869,74612,2451871,181142,6786349,336855,4161,287467,8948462,1541469,4232,589585,809,38,3,12,1301,1725829,94,16.72,32.26,6.45,2426.14,606.30,1571.68,3032.44,12.12,0.00,1272.76,606.30,618.42,1879.06,1891.18,-965.38
2451119,61951,2451173,17306,5138278,723185,4539,1617093,11233982,1267348,3908,750062,2344,28,17,9,494,47792435,18,29.19,44.36,39.48,87.84,710.64,525.42,798.48,7.10,0.00,247.50,710.64,717.74,958.14,965.24,185.22
2451779,54389,2451858,235805,2457071,1276630,1436,2328195,9702832,1355175,566,5295772,1957,49,11,17,463,10315891,48,40.05,86.90,59.09,1334.88,2836.32,1922.40,4171.20,113.45,0.00,41.28,2836.32,2949.77,2877.60,2991.05,913.92
2451221,69915,2451317,191210,6402872,1869961,5050,522892,7431585,829215,4512,4510801,152,26,12,16,987,8152049,7,50.58,92.56,60.16,226.80,421.12,354.06,647.92,37.90,0.00,220.29,421.12,459.02,641.41,679.31,67.06
2451853,72934,2451945,37105,8655399,1771234,2622,111610,7355382,456105,3821,2375656,2957,23,11,17,243,46432231,61,60.98,160.37,38.48,7435.29,2347.28,3719.78,9782.57,0.00,0.00,195.20,2347.28,2347.28,2542.48,2542.48,-1372.50
2452557,75401,2452629,90813,9602458,1716212,1166,5503720,8267893,1700073,982,38736,468,54,13,19,692,30413812,53,57.99,155.99,14.03,7523.88,743.59,3073.47,8267.47,14.87,0.00,247.51,743.59,758.46,991.10,1005.97,-2329.88
2451763,44386,2451835,61553,309434,147742,2850,558758,3549589,1272241,1682,891190,2126,13,13,1,942,37797955,13,84.65,208.23,114.52,1218.23,1488.76,1100.45,2706.99,8.63,1057.01,1055.60,431.75,440.38,1487.35,1495.98,-668.70
2451292,40644,2451320,148382,5034859,1151018,5224,5721030,2771503,1832444,6754,980160,1238,46,1,8,362,36017571,49,55.93,138.70,128.99,475.79,6320.51,2740.57,6796.30,379.23,0.00,2378.46,6320.51,6699.74,8698.97,9078.20,3579.94
2451527,46162,2451543,188356,9381481,1263942,6050,3839358,10465570,1816457,1588,794096,1990,50,4,5,1059,21620720,15,74.35,137.54,88.02,742.80,1320.30,1115.25,2063.10,52.81,0.00,515.70,1320.30,1373.11,1836.00,1888.81,205.05
2451589,50999,2451621,29305,4010048,662843,6038,1480080,2559145,777117,1665,4795260,2258,13,8,4,233,18730029,70,65.20,151.26,3.02,10376.80,211.40,4564.00,10588.20,16.91,0.00,2541.00,211.40,228.31,2752.40,2769.31,-4352.60
2451931,28137,2451933,271163,6305322,344491,813,5873935,3365168,1247335,1748,954517,1663,35,2,7,252,56953092,72,77.75,136.84,68.42,4926.24,4926.24,5598.00,9852.48,246.31,0.00,1871.28,4926.24,5172.55,6797.52,7043.83,-671.76
2452047,58645,2452107,247959,10628610,1422012,4661,4195310,10628610,1422012,4661,4195310,2549,39,6,15,117,9338604,61,15.95,41.62,20.39,1295.03,1243.79,972.95,2538.82,87.06,0.00,735.66,1243.79,1330.85,1979.45,2066.51,270.84
2452144,19923,2452223,149593,9933484,407534,1584,5778034,7018085,213373,2937,753787,1485,43,4,1,1418,43060179,57,94.65,186.46,113.74,4145.04,6483.18,5395.05,10628.22,129.66,0.00,318.63,6483.18,6612.84,6801.81,6931.47,1088.13
2451151,22336,2451188,294961,11818279,1716488,2697,4987306,11346338,1131351,6733,5879342,157,32,13,3,160,34782241,65,96.03,263.12,263.12,0.00,17102.80,6241.95,17102.80,1368.22,0.00,3078.40,17102.80,18471.02,20181.20,21549.42,10860.85
2452617,2334,2452711,108373,5705172,1220932,5492,3734052,5705172,1220932,5492,3734052,2475,37,4,7,1150,22085433,65,20.63,21.86,0.87,1364.35,56.55,1340.95,1420.90,3.39,0.00,13.65,56.55,59.94,70.20,73.59,-1284.40
2452312,36658,2452425,176893,3914946,313006,3866,5296326,10301884,1484090,1259,3654519,1357,21,8,6,4,28112577,48,61.29,87.03,73.10,668.64,3508.80,2941.92,4177.44,280.70,0.00,1420.32,3508.80,3789.50,4929.12,5209.82,566.88
2451853,69185,2451938,152239,5989524,1273029,534,4576486,3701392,175733,601,5380906,2527,11,1,13,398,1454065,54,93.69,225.79,139.98,4633.74,7558.92,5059.26,12192.66,226.76,0.00,1097.28,7558.92,7785.68,8656.20,8882.96,2499.66
2451144,67926,2451230,127048,11488295,836407,2566,642678,2861862,1625277,6661,353973,2390,50,18,9,1280,27346338,20,26.29,28.91,2.31,532.00,46.20,525.80,578.20,2.77,0.00,248.60,46.20,48.97,294.80,297.57,-479.60
2452262,46548,2452269,131235,7803456,952916,1576,2837436,1223477,1605788,2616,3699723,1639,45,12,8,344,24098169,88,73.09,210.49,109.45,8891.52,9631.60,6431.92,18523.12,288.94,0.00,7038.24,9631.60,9920.54,16669.84,16958.78,3199.68
2451157,57117,2451173,196819,856756,1646869,5782,4494295,7597931,569396,634,3344347,950,28,20,12,444,16621639,79,35.25,101.52,96.44,401.32,7618.76,2784.75,8020.08,457.12,0.00,1924.44,7618.76,8075.88,9543.20,10000.32,4834.01
2452134,5109,2452199,28995,9476411,1114716,3774,2497632,9334248,1399788,2053,3364711,1391,1,18,9,1187,57877455,35,90.60,260.02,252.21,273.35,8827.35,3171.00,9100.70,441.36,0.00,3913.00,8827.35,9268.71,12740.35,13181.71,5656.35
2451692,31379,2451744,119107,1708447,328348,4696,5569044,9090671,868044,2794,5060742,539,1,20,2,1217,51926041,62,27.51,58.87,25.31,2080.72,1569.22,1705.62,3649.94,78.46,0.00,1605.80,1569.22,1647.68,3175.02,3253.48,-136.40
2450918,54949,2451037,81445,7896432,592626,3667,4783861,10285436,758668,5690,2289531,2326,16,17,7,17,57466702,26,11.40,28.84,18.45,270.14,479.70,296.40,749.84,14.39,0.00,359.84,479.70,494.09,839.54,853.93,183.30
2451339,35068,2451410,103387,6687713,344037,2761,782638,11645599,331854,6363,2737087,434,19,9,1,1193,9138008,95,82.77,205.26,155.99,4680.65,14819.05,7863.15,19499.70,148.19,0.00,9554.15,14819.05,14967.24,24373.20,24521.39,6955.90
2451424,16477,2451450,164044,8481868,235942,6016,2761690,3997755,141803,712,5134786,1108,37,14,17,60,12238478,50,75.79,109.13,67.66,2073.50,3383.00,3789.50,5456.50,270.64,0.00,2509.50,3383.00,3653.64,5892.50,6163.14,-406.50
2452623,52099,2452703,76923,8566278,1517254,2183,3525959,70368,651216,4840,3149769,783,24,9,1,353,27917783,5,41.00,83.23,14.98,341.25,74.90,205.00,416.15,5.24,0.00,170.60,74.90,80.14,245.50,250.74,-130.10
2452613,78018,2452630,146965,495421,1247319,370,421421,7922569,1806660,6621,5978519,1093,24,5,4,1443,54162279,70,73.40,133.58,112.20,1496.60,7854.00,5138.00,9350.60,78.54,0.00,654.50,7854.00,7932.54,8508.50,8587.04,2716.00
2452586,69453,2452676,237987,4062245,1259195,4145,3030695,7597189,410536,1992,3138942,121,3,15,2,1469,22895057,56,6.07,14.75,14.16,33.04,792.96,339.92,826.00,63.43,0.00,363.44,792.96,856.39,1156.40,1219.83,453.04
2451946,61383,2451996,141705,7641898,1595086,3921,3027156,556442,189744,3614,5218402,2353,27,5,19,773,34413692,2,70.42,159.85,119.88,79.94,239.76,140.84,319.70,3.66,199.00,0.00,40.76,44.42,40.76,44.42,-100.08
2451974,43049,2452047,277563,11517771,693007,1043,809079,10123639,475528,3140,5047176,1839,27,8,12,56,47081541,72,58.21,104.19,75.01,2100.96,5400.72,4191.12,7501.68,270.03,0.00,3375.36,5400.72,5670.75,8776.08,9046.11,1209.60
2452032,59564,2452140,58549,456006,1182542,7031,3051167,2029093,877261,6681,5371970,1243,23,2,2,529,7327756,86,37.26,47.32,1.41,3948.26,121.26,3204.36,4069.52,3.58,31.52,365.50,89.74,93.32,455.24,458.82,-3114.62
2452265,48803,2452316,863,2326476,14645,4061,2369830,9868865,1833513,5984,2083400,2443,3,4,2,1053,34541343,54,66.21,181.41,76.19,5681.88,4114.26,3575.34,9796.14,111.08,411.42,1763.10,3702.84,3813.92,5465.94,5577.02,127.50
2452208,42615,2452312,293357,6254562,1027239,7116,4826546,7389028,1653302,2177,2234054,1439,17,18,7,456,21052373,7,92.17,134.56,44.40,631.12,310.80,645.19,941.92,9.32,0.00,160.09,310.80,320.12,470.89,480.21,-334.39
2451900,55425,2452017,235592,11669225,1838585,5545,2676058,2171085,1748178,6538,3996698,1580,14,11,1,1338,41531937,77,61.73,154.94,125.50,2266.88,9663.50,4753.21,11930.38,386.54,0.00,2027.41,9663.50,10050.04,11690.91,12077.45,4910.29
2452574,67287,2452624,116785,5393941,1680744,3547,748750,6488816,1163294,3912,5071515,2245,37,15,1,367,36836768,60,59.16,147.90,42.89,6300.60,2573.40,3549.60,8874.00,19.30,1930.05,1242.00,643.35,662.65,1885.35,1904.65,-2906.25
2451083,32223,2451086,68761,1372507,966062,864,3923219,9311582,993062,1131,3496286,1154,38,1,19,1084,11553688,46,9.57,10.04,1.40,397.44,64.40,440.22,461.84,0.64,0.00,216.66,64.40,65.04,281.06,281.70,-375.82
2451658,45854,2451727,276787,9376790,390840,5337,2993787,7809679,85374,4031,138881,2063,37,6,13,700,52320016,13,36.65,47.27,36.87,135.20,479.31,476.45,614.51,33.55,0.00,42.90,479.31,512.86,522.21,555.76,2.86
2451816,77478,2451818,182594,7860701,1676095,3042,3212836,735298,1214212,171,1359918,1244,14,19,4,1482,40839928,37,51.59,88.21,62.62,946.83,2316.94,1908.83,3263.77,185.35,0.00,1076.70,2316.94,2502.29,3393.64,3578.99,408.11
2451079,66525,2451142,143632,10277826,1424246,3819,61439,4220618,799120,1499,1751119,2155,7,9,18,1340,46456448,53,66.74,177.52,39.05,7338.91,2069.65,3537.22,9408.56,41.39,0.00,2163.46,2069.65,2111.04,4233.11,4274.50,-1467.57
2451501,47124,2451619,129008,5078402,820215,5675,4680288,5767346,283223,2974,321587,61,44,15,7,472,23918559,100,45.32,99.25,79.40,1985.00,7940.00,4532.00,9925.00,555.80,0.00,4863.00,7940.00,8495.80,12803.00,13358.80,3408.00
2451470,76015,2451564,234694,80929,1428663,6444,4618178,8978802,455477,1474,2323608,952,22,12,3,674,47218090,63,73.26,108.42,8.67,6284.25,546.21,4615.38,6830.46,5.46,0.00,1024.38,546.21,551.67,1570.59,1576.05,-4069.17
2451762,63637,2451832,113945,2355449,513149,449,4974149,536402,1649969,1296,5949396,2258,47,10,10,390,28821680,35,2.95,5.22,2.29,102.55,80.15,103.25,182.70,0.80,0.00,65.45,80.15,80.95,145.60,146.40,-23.10
2450949,34208,2450968,205066,2955215,1352241,2867,4103093,10600493,1891231,4218,4600891,2659,26,7,9,324,55585733,62,61.16,159.01,82.68,4732.46,5126.16,3791.92,9858.62,0.00,0.00,1873.02,5126.16,5126.16,6999.18,6999.18,1334.24
2451364,63525,2451483,230518,2690608,1547910,5565,3249267,1666448,1432613,3926,1822028,2551,2,10,17,284,54944062,21,48.88,49.36,18.75,642.81,393.75,1026.48,1036.56,35.43,0.00,279.72,393.75,429.18,673.47,708.90,-632.73
2452128,79554,2452200,67665,3126007,328398,5189,1225180,4179091,1786818,3200,174391,289,5,9,1,1113,15312102,65,78.80,85.89,60.98,1619.15,3963.70,5122.00,5582.85,79.27,0.00,1060.15,3963.70,4042.97,5023.85,5103.12,-1158.30
2452045,47349,2452162,213447,3872867,1030726,1738,2177197,3872867,1030726,1738,2177197,2347,45,15,12,569,54268,37,29.77,61.62,32.65,1071.89,1208.05,1101.49,2279.94,36.24,0.00,752.21,1208.05,1244.29,1960.26,1996.50,106.56
2451907,15486,2451965,60161,3386687,205221,3755,3699442,10241746,1077384,1444,3944331,767,7,4,14,1024,51251582,77,3.97,8.93,6.07,220.22,467.39,305.69,687.61,23.13,210.32,205.59,257.07,280.20,462.66,485.79,-48.62
2451526,32165,2451628,172432,3801436,73406,4576,5630499,974342,435830,9,5380779,1598,40,5,14,343,22840008,11,6.20,16.49,4.45,132.44,48.95,68.20,181.39,0.00,0.00,19.91,48.95,48.95,68.86,68.86,-19.25
2451095,50208,2451192,293012,7309774,1895294,3567,3539487,6589957,385353,7153,3373026,2720,37,15,12,956,47540091,89,44.95,124.06,114.13,883.77,10157.57,4000.55,11041.34,101.57,0.00,2649.53,10157.57,10259.14,12807.10,12908.67,6157.02
2452350,67531,2452376,252870,51772,531189,6606,4336776,8314098,529961,5780,2394350,307,15,18,17,369,28028321,31,22.38,64.45,25.78,1198.77,799.18,693.78,1997.95,31.96,0.00,579.39,799.18,831.14,1378.57,1410.53,105.40
2452273,46935,2452347,241599,8762894,1608658,1175,841339,7211346,732,4937,2623501,1267,23,14,4,894,34829920,20,90.92,172.74,148.55,483.80,2971.00,1818.40,3454.80,237.68,0.00,518.20,2971.00,3208.68,3489.20,3726.88,1152.60
2451267,39257,2451365,42854,7566739,1737021,1256,2848338,7148685,999594,4690,4901372,289,26,1,19,197,26645203,86,19.26,29.27,21.95,629.52,1887.70,1656.36,2517.22,94.38,0.00,704.34,1887.70,1982.08,2592.04,2686.42,231.34
2451492,49129,2451515,4072,1003242,624721,1400,4142432,6311977,619810,4822,2155901,148,44,20,16,772,19616687,51,99.56,123.45,20.98,5225.97,1069.98,5077.56,6295.95,0.00,0.00,2329.17,1069.98,1069.98,3399.15,3399.15,-4007.58
2451798,34589,2451908,250591,714964,1397565,3013,5940014,8433124,452203,264,2562512,1477,2,6,13,373,42637421,49,18.26,25.56,20.95,225.89,1026.55,894.74,1252.44,20.53,0.00,174.93,1026.55,1047.08,1201.48,1222.01,131.81
2452478,60256,2452578,180375,3469522,531205,2935,5607818,11892419,462112,4067,630997,2947,27,6,2,1118,14694600,33,59.60,134.10,18.77,3805.89,619.41,1966.80,4425.30,0.49,594.63,1371.81,24.78,25.27,1396.59,1397.08,-1942.02
2451110,47866,2451120,173708,750144,1247038,1979,5369720,9765143,67731,496,3357037,2564,1,19,17,1315,14783941,87,79.20,120.38,0.00,10473.06,0.00,6890.40,10473.06,0.00,0.00,2303.76,0.00,0.00,2303.76,2303.76,-6890.40
2451523,49806,2451555,103135,43591,950711,231,1730198,3925459,1551074,1605,4151125,1352,16,11,5,1012,24273923,58,68.34,134.62,29.61,6090.58,1717.38,3963.72,7807.96,51.52,0.00,390.34,1717.38,1768.90,2107.72,2159.24,-2246.34
2451546,73763,2451569,252463,5391015,779867,1072,3442724,216806,1298803,6080,2156532,254,23,13,2,931,56908469,65,1.24,1.58,0.72,55.90,46.80,80.60,102.70,3.27,0.00,50.05,46.80,50.07,96.85,100.12,-33.80
2452046,42202,2452087,82811,4483217,1861573,4729,1495085,503354,516939,2153,4027262,1961,7,9,13,1477,29021446,32,58.37,161.10,33.83,4072.64,1082.56,1867.84,5155.20,0.00,0.00,1288.64,1082.56,1082.56,2371.20,2371.20,-785.28
2450823,44856,2450931,69274,596065,1254991,670,4517549,2580067,260314,633,1401959,800,14,13,19,965,42329215,70,1.01,2.84,0.45,167.30,31.50,70.70,198.80,0.31,0.00,63.00,31.50,31.81,94.50,94.81,-39.20
2450866,8572,2450961,156644,5271247,844264,2081,4316345,4207513,176876,3843,1215260,590,32,12,17,75,50109742,39,43.74,105.41,35.83,2713.62,1397.37,1705.86,4110.99,13.97,0.00,1849.77,1397.37,1411.34,3247.14,3261.11,-308.49
2452138,71837,2452191,138021,10900169,513744,2166,5312541,6822848,1160725,913,3518135,2527,5,18,12,139,35272836,17,59.73,167.24,115.39,881.45,1961.63,1015.41,2843.08,39.23,0.00,1421.54,1961.63,2000.86,3383.17,3422.40,946.22
2451132,47876,2451226,168550,6152492,1452065,7191,2743564,3708112,1185911,2189,542562,394,52,16,15,1314,23448840,16,30.45,90.43,66.91,376.32,1070.56,487.20,1446.88,10.70,0.00,0.00,1070.56,1081.26,1070.56,1081.26,583.36
2451529,39848,2451557,148447,2037996,421110,1377,4615691,3152619,1404461,3339,4913206,121,8,13,9,1445,4446532,73,27.96,74.37,31.97,3095.20,2333.81,2041.08,5429.01,0.00,0.00,54.02,2333.81,2333.81,2387.83,2387.83,292.73
2452389,58862,2452408,227613,470168,353057,1546,2132788,3292374,56876,3408,2177497,1999,7,12,18,191,37639203,47,47.67,83.89,20.97,2957.24,985.59,2240.49,3942.83,49.27,0.00,1616.33,985.59,1034.86,2601.92,2651.19,-1254.90
2452227,35224,2452255,100381,6734134,450584,6587,5771037,6734134,450584,6587,5771037,1861,39,13,4,35,42880010,62,28.74,52.59,15.25,2315.08,945.50,1781.88,3260.58,75.64,0.00,97.34,945.50,1021.14,1042.84,1118.48,-836.38
2451081,61152,2451196,161822,5891109,1800183,4904,954778,547760,882215,4494,4028768,2918,32,5,11,990,48161105,40,13.06,36.43,12.38,962.00,495.20,522.40,1457.20,14.85,0.00,714.00,495.20,510.05,1209.20,1224.05,-27.20
2452120,37493,2452208,202477,11626362,331021,4127,3489586,3314763,1514768,3657,2296316,2553,53,16,9,422,35038112,97,63.85,88.75,15.08,7145.99,1462.76,6193.45,8608.75,102.39,0.00,0.00,1462.76,1565.15,1462.76,1565.15,-4730.69
2451880,61877,2451905,204374,6406858,1894217,776,3570535,4559824,1315311,2212,1788771,23,49,3,5,527,20022191,55,62.28,156.94,134.96,1208.90,7422.80,3425.40,8631.70,74.22,0.00,1035.65,7422.80,7497.02,8458.45,8532.67,3997.40
2451106,46115,2451166,40480,10465067,304551,4835,5373119,1097856,1629899,2771,4583855,230,16,14,16,305,27701690,99,15.28,42.78,42.35,42.57,4192.65,1512.72,4235.22,335.41,0.00,1735.47,4192.65,4528.06,5928.12,6263.53,2679.93
2451096,84067,2451137,129184,2179610,1556851,845,5603686,8747215,835872,3762,1997003,193,37,20,15,1030,56132784,96,79.43,104.05,104.05,0.00,9988.80,7625.28,9988.80,499.44,0.00,3495.36,9988.80,10488.24,13484.16,13983.60,2363.52
2451474,72915,2451495,233593,4518040,58027,6461,1916048,966785,878124,2856,618843,2215,1,8,18,688,16144534,57,56.84,61.95,8.67,3036.96,494.19,3239.88,3531.15,4.94,0.00,352.83,494.19,499.13,847.02,851.96,-2745.69
2451408,78548,2451456,91420,5260122,271658,7194,1113930,3220245,218323,3385,1069321,208,50,7,18,989,40851755,41,10.14,13.28,1.85,468.63,75.85,415.74,544.48,6.06,0.00,59.86,75.85,81.91,135.71,141.77,-339.89
2452435,73730,2452546,289014,10442939,909184,6182,5352780,6639514,262496,3421,4738019,205,15,12,3,661,18845573,1,81.56,114.99,75.89,39.10,75.89,81.56,114.99,0.68,62.22,34.49,13.67,14.35,48.16,48.84,-67.89
2451539,74939,2451552,261007,3041286,958496,3353,387763,261566,844713,4287,2505497,1753,34,10,13,96,3788119,31,73.50,89.67,14.34,2335.23,444.54,2278.50,2779.77,26.67,0.00,1139.56,444.54,471.21,1584.10,1610.77,-1833.96
2451821,44969,2451877,240176,1922194,1710284,5927,2599617,5271379,728056,3793,5847083,1387,8,15,2,1276,42578018,40,36.35,105.41,16.86,3542.00,674.40,1454.00,4216.40,35.81,276.50,463.60,397.90,433.71,861.50,897.31,-1056.10
2451434,84545,2451452,232831,10878595,85523,4098,2580626,5687521,1617082,6657,5172432,40,19,11,6,1381,46809617,47,73.19,150.77,79.90,3330.89,3755.30,3439.93,7086.19,225.31,0.00,1700.46,3755.30,3980.61,5455.76,5681.07,315.37
2451530,56769,2451566,246086,1564842,114517,4992,5481867,4561657,39586,2892,4704567,1501,4,7,12,670,6792592,15,95.84,230.01,11.50,3277.65,172.50,1437.60,3450.15,3.45,0.00,483.00,172.50,175.95,655.50,658.95,-1265.10
2450840,71064,2450877,69625,899332,1200215,6698,1857534,8191853,1826991,536,1479372,244,49,11,15,379,9825656,29,64.57,128.49,113.07,447.18,3279.03,1872.53,3726.21,0.00,2524.85,446.89,754.18,754.18,1201.07,1201.07,-1118.35
2451966,44969,2452017,20709,8221172,849928,2684,1985840,2696479,1103880,5355,1155711,495,53,18,13,1068,47089604,17,42.04,96.27,88.56,131.07,1505.52,714.68,1636.59,4.51,1279.69,818.21,225.83,230.34,1044.04,1048.55,-488.85
2452593,66312,2452713,203568,2040614,1138592,6523,2824854,3713263,1123619,6694,2042625,27,36,9,3,1077,39776832,83,21.58,35.60,29.19,532.03,2422.77,1791.14,2954.80,48.45,0.00,1004.30,2422.77,2471.22,3427.07,3475.52,631.63
2451703,74764,2451775,152929,3696992,246581,7017,2047806,11122886,1359421,220,3504656,415,23,19,18,1430,3708411,59,54.02,132.34,76.75,3279.81,4528.25,3187.18,7808.06,181.13,0.00,2732.29,4528.25,4709.38,7260.54,7441.67,1341.07
2452499,71183,2452557,32991,7327220,290554,2688,3652869,6139767,457076,2518,2925852,2403,1,12,7,389,34519046,86,50.24,119.06,34.52,7270.44,2968.72,4320.64,10239.16,118.74,0.00,307.02,2968.72,3087.46,3275.74,3394.48,-1351.92
2452490,46549,2452509,207613,9819540,1441277,3814,1508751,9198680,1751035,4715,4944052,1555,48,11,1,104,49109157,98,58.02,76.00,31.16,4394.32,3053.68,5685.96,7448.00,51.30,1771.13,3202.64,1282.55,1333.85,4485.19,4536.49,-4403.41
2451507,20754,2451532,52921,6248154,534629,3504,1186779,1840087,1763075,3451,5921926,2695,32,6,15,97,38704481,32,58.85,161.83,137.55,776.96,4401.60,1883.20,5178.56,396.14,0.00,2433.92,4401.60,4797.74,6835.52,7231.66,2518.40
2451141,66310,2451214,89161,4983742,1339713,1731,4704902,9037068,1294036,3215,3021586,266,4,5,7,1436,14171698,48,37.71,58.45,1.75,2721.60,84.00,1810.08,2805.60,7.56,0.00,757.44,84.00,91.56,841.44,849.00,-1726.08
2451557,74835,2451560,162325,11183028,1113361,2094,4688427,6081226,690590,6179,545312,2090,26,9,4,439,49300792,53,6.44,11.84,11.60,12.72,614.80,341.32,627.52,6.14,307.40,150.52,307.40,313.54,457.92,464.06,-33.92
2451489,43665,2451564,259592,9610659,775580,3701,1830222,9776244,811588,2138,1972659,391,20,8,4,327,41300956,16,71.66,179.15,103.90,1204.00,1662.40,1146.56,2866.40,30.25,1230.17,716.48,432.23,462.48,1148.71,1178.96,-714.33
2451811,19476,2451842,88625,3206323,459139,402,2771618,3358394,988238,4113,4364129,229,23,16,3,277,10427503,18,42.89,102.93,91.60,203.94,1648.80,772.02,1852.74,98.92,0.00,870.66,1648.80,1747.72,2519.46,2618.38,876.78
2451162,66370,2451184,46880,4782090,1156543,2996,5723402,10824560,439985,1961,2806367,1468,10,11,19,267,5736765,14,72.66,167.11,152.07,210.56,2128.98,1017.24,2339.54,24.90,1298.67,818.72,830.31,855.21,1649.03,1673.93,-186.93
